

*******************************************************************************
Ephemeris / WWW_USER Thu Dec 21 08:34:30 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Uranus (799)                    {source: ura116}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Dec-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000,  1.991307015940528E+09,  2.164590629629500E+09, -1.775839451634085E+07, -5.061804727013927E+00,  4.293368984048691E+00,  8.155850670053866E-02,
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000,  1.990869641529445E+09,  2.164961533452451E+09, -1.775134869637287E+07, -5.062622785084295E+00,  4.292363578719767E+00,  8.148360803992372E-02,
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000,  1.990432184481191E+09,  2.165332352575302E+09, -1.774431229083121E+07, -5.063705069112704E+00,  4.291425253273244E+00,  8.147420332168620E-02,
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000,  1.989994643133231E+09,  2.165703090287053E+09, -1.773726427027762E+07, -5.064508663013449E+00,  4.290448524851147E+00,  8.163508876727033E-02,
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000,  1.989557035496325E+09,  2.166073740860859E+09, -1.773021765557909E+07, -5.065384926578307E+00,  4.289440648496187E+00,  8.145543728916249E-02,
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000,  1.989119336702970E+09,  2.166444309086018E+09, -1.772317677807128E+07, -5.066476631730611E+00,  4.288526209224380E+00,  8.160627290461631E-02,
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000,  1.988681560217391E+09,  2.166814795386975E+09, -1.771611710719526E+07, -5.067214661921225E+00,  4.287533591421592E+00,  8.175754193049700E-02,
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000,  1.988243718102097E+09,  2.167185194896039E+09, -1.770905484827912E+07, -5.068049241978541E+00,  4.286537975854847E+00,  8.174016312038335E-02,
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000,  1.987805806685648E+09,  2.167555508490401E+09, -1.770198918324244E+07, -5.068742962131859E+00,  4.285517774801395E+00,  8.176312063722113E-02,
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000,  1.987367832679956E+09,  2.167925732199819E+09, -1.769493782407546E+07, -5.069631544971961E+00,  4.284494978647340E+00,  8.146141032655874E-02,
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000,  1.986929767038535E+09,  2.168295872235680E+09, -1.768790183124232E+07, -5.070740918143057E+00,  4.283564523984844E+00,  8.148594488552185E-02,
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000,  1.986491620893104E+09,  2.168665929356708E+09, -1.768085821686661E+07, -5.071523247985091E+00,  4.282558212102979E+00,  8.147474738648519E-02,
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000,  1.986053396234692E+09,  2.169035900221937E+09, -1.767382779949474E+07, -5.072617903901160E+00,  4.281601184247580E+00,  8.132104445125066E-02,
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000,  1.985615074476965E+09,  2.169405790957381E+09, -1.766679568530977E+07, -5.073666978692429E+00,  4.280676669008693E+00,  8.148108843296265E-02,
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000,  1.985176670178796E+09,  2.169775599713638E+09, -1.765975241724133E+07, -5.074619660310067E+00,  4.279717752135495E+00,  8.154675009686030E-02,
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000,  1.984738179963216E+09,  2.170145327590406E+09, -1.765269520502031E+07, -5.075539844020532E+00,  4.278785913203649E+00,  8.185298912419881E-02,
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000,  1.984299628706323E+09,  2.170514970234876E+09, -1.764561595864034E+07, -5.076103914472195E+00,  4.277743352354483E+00,  8.192560226404022E-02,
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000,  1.983861017580649E+09,  2.170884522848301E+09, -1.763854751813745E+07, -5.077010748988075E+00,  4.276738630402643E+00,  8.173896795979552E-02,
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000,  1.983422324237846E+09,  2.171253991677598E+09, -1.763147984362781E+07, -5.077855778061799E+00,  4.275763331087431E+00,  8.185943150265929E-02,
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000,  1.982983566561628E+09,  2.171623372930693E+09, -1.762441173811162E+07, -5.078615657565551E+00,  4.274732817438455E+00,  8.171299014171196E-02,
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000,  1.982544731262455E+09,  2.171992667558236E+09, -1.761735734002805E+07, -5.079607288918282E+00,  4.273761521866259E+00,  8.163660667555073E-02,
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000,  1.982105816744149E+09,  2.172361877448709E+09, -1.761030558548248E+07, -5.080465906748107E+00,  4.272758222046289E+00,  8.153991731862531E-02,
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000,  1.981666815742545E+09,  2.172731002742570E+09, -1.760326666211903E+07, -5.081627441603784E+00,  4.271826279017098E+00,  8.147429050672050E-02,
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000,  1.981227719074781E+09,  2.173100049057688E+09, -1.759621434462655E+07, -5.082546968375715E+00,  4.270892413376109E+00,  8.178166356817740E-02,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000,  1.980788559106749E+09,  2.173469009395432E+09, -1.758914825183332E+07, -5.083253660016506E+00,  4.269859245078129E+00,  8.171325230452298E-02,
2459987.500000000, A.D. 2023-Feb-12 00:00:00.0000,  1.980349322992183E+09,  2.173837883424995E+09, -1.758209090781379E+07, -5.084242672057809E+00,  4.268896614585585E+00,  8.170385124541601E-02,
2459988.500000000, A.D. 2023-Feb-13 00:00:00.0000,  1.979910008391816E+09,  2.174206673584219E+09, -1.757502804392707E+07, -5.085051999087287E+00,  4.267902158630719E+00,  8.174825484431536E-02,
2459989.500000000, A.D. 2023-Feb-14 00:00:00.0000,  1.979470619953259E+09,  2.174575377406331E+09, -1.756797023638201E+07, -5.086025457050216E+00,  4.266925042127516E+00,  8.166612999736733E-02,
2459990.500000000, A.D. 2023-Feb-15 00:00:00.0000,  1.979031148286366E+09,  2.174943998266760E+09, -1.756090803339267E+07, -5.086868282285313E+00,  4.265947851062992E+00,  8.178760840892996E-02,
2459991.500000000, A.D. 2023-Feb-16 00:00:00.0000,  1.978591608834153E+09,  2.175312531849734E+09, -1.755384798098075E+07, -5.087724646750991E+00,  4.264931600223614E+00,  8.160004385755881E-02,
2459992.500000000, A.D. 2023-Feb-17 00:00:00.0000,  1.978151977386422E+09,  2.175680982131668E+09, -1.754679950825703E+07, -5.088917302086981E+00,  4.264023399896441E+00,  8.166869499079299E-02,
2459993.500000000, A.D. 2023-Feb-18 00:00:00.0000,  1.977712258644263E+09,  2.176049352641953E+09, -1.753972981860793E+07, -5.089701210143079E+00,  4.263050993391306E+00,  8.192289526299623E-02,
2459994.500000000, A.D. 2023-Feb-19 00:00:00.0000,  1.977272475019897E+09,  2.176417636709425E+09, -1.753265152530980E+07, -5.090510234159493E+00,  4.262049883751422E+00,  8.192426201412562E-02,
2459995.500000000, A.D. 2023-Feb-20 00:00:00.0000,  1.976832618974906E+09,  2.176785835388389E+09, -1.752556856426954E+07, -5.091288455987570E+00,  4.261056530724614E+00,  8.203394678859599E-02,
2459996.500000000, A.D. 2023-Feb-21 00:00:00.0000,  1.976392702212620E+09,  2.177153945300988E+09, -1.751848680295897E+07, -5.092040083559136E+00,  4.260015840389965E+00,  8.185296033004996E-02,
2459997.500000000, A.D. 2023-Feb-22 00:00:00.0000,  1.975952705979676E+09,  2.177521968938857E+09, -1.751141773166823E+07, -5.093037886040773E+00,  4.259053275472373E+00,  8.184505712795165E-02,
2459998.500000000, A.D. 2023-Feb-23 00:00:00.0000,  1.975512635648086E+09,  2.177889907602078E+09, -1.750434314218163E+07, -5.093735765858105E+00,  4.258026439769940E+00,  8.184268570363407E-02,
2459999.500000000, A.D. 2023-Feb-24 00:00:00.0000,  1.975072498094514E+09,  2.178257756426553E+09, -1.749728733818018E+07, -5.094735238031514E+00,  4.257019312648198E+00,  8.151344836458185E-02,
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000,  1.974632261788339E+09,  2.178625523148294E+09, -1.749024437426960E+07, -5.095877185525186E+00,  4.256095786885462E+00,  8.156466445941968E-02,
2460001.500000000, A.D. 2023-Feb-26 00:00:00.0000,  1.974191936542250E+09,  2.178993208448020E+09, -1.748319367804456E+07, -5.096844721068565E+00,  4.255135540231182E+00,  8.161828707303309E-02,
2460002.500000000, A.D. 2023-Feb-27 00:00:00.0000,  1.973751522402935E+09,  2.179360812150605E+09, -1.747613637393808E+07, -5.097895596467695E+00,  4.254212798650109E+00,  8.181395271319580E-02,
2460003.500000000, A.D. 2023-Feb-28 00:00:00.0000,  1.973311033096839E+09,  2.179728333433122E+09, -1.746905690323198E+07, -5.098586521382999E+00,  4.253207137841357E+00,  8.198577868180745E-02,
2460004.500000000, A.D. 2023-Mar-01 00:00:00.0000,  1.972870479580558E+09,  2.180095766693605E+09, -1.746197830482125E+07, -5.099481271016137E+00,  4.252208893367700E+00,  8.188532773275625E-02,
