

*******************************************************************************
Ephemeris / WWW_USER Thu Dec 21 04:03:39 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: (user defined site below)
*******************************************************************************
Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Dec-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 6.96E5, 0.0                {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000,  6.256700480314445E+05, -2.924072663203090E+05, -8.631906857360050E+04,  8.388181033380790E-01,  1.808672997171231E+00, -4.686987280879618E-02,
2460001.500000000, A.D. 2023-Feb-26 00:00:00.0000,  6.783305355035923E+05, -1.288143964622468E+05, -8.769570039332974E+04,  3.739424734872145E-01,  1.958838333188205E+00,  1.516631517169831E-02,
2460002.500000000, A.D. 2023-Feb-27 00:00:00.0000,  6.896292815220108E+05,  4.263303320570838E+04, -8.372501745067730E+04, -1.137345947442232E-01,  1.989561950977301E+00,  7.627772507704456E-02,
2460003.500000000, A.D. 2023-Feb-28 00:00:00.0000,  6.588773361026298E+05,  2.114808799205989E+05, -7.464913528174019E+04, -5.944766060154425E-01,  1.898970453618892E+00,  1.327380403049159E-01,
2460004.500000000, A.D. 2023-Mar-01 00:00:00.0000,  5.879498234645996E+05,  3.674335125472671E+05, -6.102146298740737E+04, -1.038969935571845E+00,  1.692587729388309E+00,  1.811045484330304E-01,
2460005.500000000, A.D. 2023-Mar-02 00:00:00.0000,  4.811716048461071E+05,  5.009815958399842E+05, -4.367295867518568E+04, -1.420111250728044E+00,  1.382998128293869E+00,  2.184280633354012E-01,
2460006.500000000, A.D. 2023-Mar-03 00:00:00.0000,  3.450535666664247E+05,  6.039819296865897E+05, -2.366146113076134E+04, -1.714660158033197E+00,  9.890791213722000E-01,  2.424327541408873E-01,
2460007.500000000, A.D. 2023-Mar-04 00:00:00.0000,  1.878956140716430E+05,  6.701539871828244E+05, -2.207187260513165E+03, -1.904656304662571E+00,  5.348502319459683E-01,  2.516549158225054E-01,
2460008.500000000, A.D. 2023-Mar-05 00:00:00.0000,  1.928057764714501E+04,  6.954628747327679E+05,  1.938167160043056E+04, -1.978514525150696E+00,  4.800842617240923E-02,  2.455322197703004E-01,
2460009.500000000, A.D. 2023-Mar-06 00:00:00.0000, -1.505101072643074E+05,  6.783653628803774E+05,  3.978871769057983E+04, -1.931731256027894E+00, -4.417607313964946E-01,  2.244380022235486E-01,
2460010.500000000, A.D. 2023-Mar-07 00:00:00.0000, -3.111233192226696E+05,  6.199039859473840E+05,  5.776961521781428E+04, -1.767159144168421E+00, -9.045931786153814E-01,  1.896584997979874E-01,
2460011.500000000, A.D. 2023-Mar-08 00:00:00.0000, -4.527655404672486E+05,  5.236434726776241E+05,  7.222796471948078E+04, -1.494833104388801E+00, -1.312267340578954E+00,  1.433144201898247E-01,
2460012.500000000, A.D. 2023-Mar-09 00:00:00.0000, -5.668000244159362E+05,  3.954533840795982E+05,  8.228215688767508E+04, -1.131358432571994E+00, -1.639924962495566E+00,  8.823163034494563E-02,
2460013.500000000, A.D. 2023-Mar-10 00:00:00.0000, -6.462734281259833E+05,  2.431502122968979E+05,  8.731912939478387E+04, -6.988982846040955E-01, -1.867586861454044E+00,  2.776884698457582E-02,
2460014.500000000, A.D. 2023-Mar-11 00:00:00.0000, -6.863397978850711E+05,  7.602076381123687E+04,  8.703174885428810E+04, -2.238222603970587E-01, -1.981371172919729E+00, -3.438716380597528E-02,
2460015.500000000, A.D. 2023-Mar-12 00:00:00.0000, -6.845560550755835E+05, -9.574411093537086E+04,  8.143753852217087E+04,  2.649015033434191E-01, -1.974339808415087E+00, -9.444639005827205E-02,
2460016.500000000, A.D. 2023-Mar-13 00:00:00.0000, -6.410309648275631E+05, -2.616709127146665E+05,  7.087760980251050E+04,  7.374726881883292E-01, -1.846921510957701E+00, -1.487466729011759E-01,
2460017.500000000, A.D. 2023-Mar-14 00:00:00.0000, -5.584185039787951E+05, -4.116421234197220E+05,  5.599586270955020E+04,  1.165075891995223E+00, -1.606885712115314E+00, -1.939770095974371E-01,
2460018.500000000, A.D. 2023-Mar-15 00:00:00.0000, -4.417560327359025E+05, -5.365131297418058E+05,  3.769972355453795E+04,  1.521637670867731E+00, -1.268868784764738E+00, -2.273794445570020E-01,
2460019.500000000, A.D. 2023-Mar-16 00:00:00.0000, -2.981571376475423E+05, -6.286698232069029E+05,  1.710481390796544E+04,  1.785416388040147E+00, -8.534815786677037E-01, -2.469172378626614E-01,
2460020.500000000, A.D. 2023-Mar-17 00:00:00.0000, -1.363778750325954E+05, -6.824928764681995E+05, -4.533075308957981E+03,  1.940327927392618E+00, -3.860526575885088E-01, -2.513990570990382E-01,
2460021.500000000, A.D. 2023-Mar-18 00:00:00.0000,  3.371713648626840E+04, -6.947003862400193E+05, -2.589455666996751E+04,  1.976926435165752E+00,  1.049161299347743E-01, -2.405516197898254E-01,
2460022.500000000, A.D. 2023-Mar-19 00:00:00.0000,  2.017562189131743E+05, -6.645479899490323E+05, -4.567709693665197E+04,  1.892980288372121E+00,  5.894875733705375E-01, -2.150363570131418E-01,
2460023.500000000, A.D. 2023-Mar-20 00:00:00.0000,  3.574930561563610E+05, -5.938742538314936E+05, -6.267444005391415E+04,  1.693608169774749E+00,  1.038114545307848E+00, -1.764090821178730E-01,
2460024.500000000, A.D. 2023-Mar-21 00:00:00.0000,  4.914314712641419E+05, -4.869885649013505E+05, -7.585015956795361E+04,  1.390966952153047E+00,  1.423441660943538E+00, -1.270251237729463E-01,
2460025.500000000, A.D. 2023-Mar-22 00:00:00.0000,  5.954044633328982E+05, -3.504083626652148E+05, -8.440085554985206E+04,  1.003510423360185E+00,  1.721973294328521E+00, -6.989570793696886E-02,
2460026.500000000, A.D. 2023-Mar-23 00:00:00.0000,  6.630721968531960E+05, -1.924617330884266E+05, -8.780514254231165E+04,  5.548640519984165E-01,  1.915506242762123E+00, -8.504345971339422E-03,
