

*******************************************************************************
Ephemeris / WWW_USER Thu Dec 21 08:34:13 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup365_merged}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Dec-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000,  7.128610058793768E+08,  1.954544015265401E+08, -1.675950967052649E+07, -3.604132421433204E+00,  1.321593658452844E+01,  2.582282326666174E-02,
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000,  7.125487420590504E+08,  1.965958987455132E+08, -1.675726222972731E+07, -3.623347621981087E+00,  1.320864780597614E+01,  2.625162945628645E-02,
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000,  7.122347624815047E+08,  1.977369248382525E+08, -1.675497291222926E+07, -3.644904641749334E+00,  1.320286396557646E+01,  2.669785530468616E-02,
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000,  7.119190525085062E+08,  1.988773593587853E+08, -1.675264655164758E+07, -3.663494111658222E+00,  1.319718607146475E+01,  2.718712142665236E-02,
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000,  7.116015910292175E+08,  2.000173211773289E+08, -1.675027939677795E+07, -3.684228053756539E+00,  1.318990528944203E+01,  2.759141763915363E-02,
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000,  7.112825351162618E+08,  2.011567258746289E+08, -1.674787140517964E+07, -3.702458349074123E+00,  1.318602027218964E+01,  2.816142698106727E-02,
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000,  7.109617258196094E+08,  2.022957406020884E+08, -1.674541881205278E+07, -3.722721573857043E+00,  1.317992037395586E+01,  2.862004694148901E-02,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000,  7.106392011486757E+08,  2.034343393400012E+08, -1.674292234085567E+07, -3.744287105720660E+00,  1.317589911913821E+01,  2.912897184900842E-02,
2459987.500000000, A.D. 2023-Feb-12 00:00:00.0000,  7.103148145072441E+08,  2.045723735046537E+08, -1.674038937700105E+07, -3.763566573803347E+00,  1.316829290704771E+01,  2.955051016043164E-02,
2459988.500000000, A.D. 2023-Feb-13 00:00:00.0000,  7.099887484212936E+08,  2.057099265731211E+08, -1.673781388336655E+07, -3.784782812510103E+00,  1.316294101130089E+01,  3.002286209894045E-02,
2459989.500000000, A.D. 2023-Feb-14 00:00:00.0000,  7.096609467412902E+08,  2.068468968056689E+08, -1.673520062178399E+07, -3.803223987151597E+00,  1.315696712425291E+01,  3.050931982820426E-02,
